Center Name,Location (District),WhatsApp/Mobile,Source URL
"E-Learning & Earning Ltd,Nilphamari Branch",Nilphamari,+8801332852750,"https://www.google.com/maps/place/E-Learning+%26+Earning+Ltd,Nilphamari+Branch/data=!4m7!3m6!1s0x39e35947820d4273:0xd3a530a618ea8ff!8m2!3d25.9306505!4d88.8590006!16s%2Fg%2F11zcs01zbg!19sChIJc0INgkdZ4zkR_6iOYQpTOg0?authuser=0&hl=en&rclk=1"
ফ্রিল্যান্সিং ট্রেনিং সেন্টার,Nilphamari,+8801405470304,https://www.google.com/maps/place/%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%BF%E0%A6%82+%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39e35907fd35b859:0x6be5cbaccc9d09ce!8m2!3d25.9362732!4d88.8407037!16s%2Fg%2F11q2yzwjc9!19sChIJWbg1_QdZ4zkRzgmdzKzL5Ws?authuser=0&hl=en&rclk=1
A. R International School and College,Nilphamari,+8801746222666,https://www.google.com/maps/place/A.+R+International+School+and+College/data=!4m7!3m6!1s0x39e359a998f0b0dd:0xff1e7a05c3a08d91!8m2!3d25.9297179!4d88.8548784!16s%2Fg%2F11h8z4skmx!19sChIJ3bDwmKlZ4zkRkY2gwwV6Hv8?authuser=0&hl=en&rclk=1
Future Link Campus,Nilphamari,+8801933587234,https://www.google.com/maps/place/Future+Link+Campus/data=!4m7!3m6!1s0xa19afb76ae2b9ab:0xf2298b2232f8c064!8m2!3d24.143638!4d90.2533294!16s%2Fg%2F11z92y9nh5!19sChIJq7niarevGQoRZMD4MiKLKfI?authuser=0&hl=en&rclk=1
Nilphamari Government Technical School and College,Nilphamari,055161473,https://www.google.com/maps/place/Nilphamari+Government+Technical+School+and+College/data=!4m7!3m6!1s0x39e35938452a5551:0x8d6125483155cb19!8m2!3d25.9277292!4d88.8430818!16s%2Fg%2F1tdlspn0!19sChIJUVUqRThZ4zkRGctVMUglYY0?authuser=0&hl=en&rclk=1
Nilphamari Government College,Nilphamari,,https://www.google.com/maps/place/Nilphamari+Government+College/data=!4m7!3m6!1s0x39e359376c108b1d:0xdd2f6bbba974e1fb!8m2!3d25.9315332!4d88.8422513!16s%2Fg%2F11clt81n0s!19sChIJHYsQbDdZ4zkR--F0qbtrL90?authuser=0&hl=en&rclk=1
ছিনগু কোরীয়ান ল্যাঙ্গুয়েজ সেন্টার- 친구 한국어 센터,Nilphamari,+8801774120456,https://www.google.com/maps/place/%E0%A6%9B%E0%A6%BF%E0%A6%A8%E0%A6%97%E0%A7%81+%E0%A6%95%E0%A7%8B%E0%A6%B0%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8+%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%9C+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-+%EC%B9%9C%EA%B5%AC+%ED%95%9C%EA%B5%AD%EC%96%B4+%EC%84%BC%ED%84%B0/data=!4m7!3m6!1s0x39e3590c5a56e45f:0x95a8692386c8fc7d!8m2!3d25.9343798!4d88.8462961!16s%2Fg%2F11v1423khb!19sChIJX-RWWgxZ4zkRffzIhiNpqJU?authuser=0&hl=en&rclk=1
NextBangla IT Institute,Nilphamari,+8801714650677,https://www.google.com/maps/place/NextBangla+IT+Institute/data=!4m7!3m6!1s0x39e35940c3e7b1ab:0xa6e5b7d3bbcd9b69!8m2!3d25.9370432!4d88.8502391!16s%2Fg%2F11fl8hc1l9!19sChIJq7Hnw0BZ4zkRaZvNu9O35aY?authuser=0&hl=en&rclk=1
A One Korean Language Centre,Nilphamari,+8801712842207,https://www.google.com/maps/place/A+One+Korean+Language+Centre/data=!4m7!3m6!1s0x39e359a3182505b3:0x14f98ecc0f592a1!8m2!3d25.940843!4d88.8461913!16s%2Fg%2F11svbs30g8!19sChIJswUlGKNZ4zkRoZL1wOyYTwE?authuser=0&hl=en&rclk=1
IELTS Academy,Panchagarh,+8801742776722,https://www.google.com/maps/place/IELTS+Academy/data=!4m7!3m6!1s0x39e48bbcbbbfd55b:0x35f29e0a332c0f2f!8m2!3d26.3390185!4d88.5540508!16s%2Fg%2F11x10m52jn!19sChIJW9W_u7yL5DkRLw8sMwqe8jU?authuser=0&hl=en&rclk=1
Neuron Nursing Coaching,Panchagarh,+8801300067576,https://www.google.com/maps/place/Neuron+Nursing+Coaching/data=!4m7!3m6!1s0x39e48b0305cd91bf:0x69b48b996e058739!8m2!3d26.3387188!4d88.551936!16s%2Fg%2F11pzjk9zcp!19sChIJv5HNBQOL5DkROYcFbpmLtGk?authuser=0&hl=en&rclk=1
Professors English Academy Panchagarh,Panchagarh,+8801712655666,https://www.google.com/maps/place/Professors+English+Academy+Panchagarh/data=!4m7!3m6!1s0x39e48bd9bd980e85:0xe0b2aba6957d0d40!8m2!3d26.335376!4d88.551698!16s%2Fg%2F11kr60cj0w!19sChIJhQ6YvdmL5DkRQA19laarsuA?authuser=0&hl=en&rclk=1
"Prime Education Centre, Panchagarh",Panchagarh,+8801787543030,"https://www.google.com/maps/place/Prime+Education+Centre,+Panchagarh/data=!4m7!3m6!1s0x39e48b999364968b:0xa72dbe117f5b01ce!8m2!3d26.3355404!4d88.5555088!16s%2Fg%2F11t5b8w9rh!19sChIJi5Zkk5mL5DkRzgFbfxG-Lac?authuser=0&hl=en&rclk=1"
মেধাসিঁড়ি শিক্ষালয়,Panchagarh,+8801750455202,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%87%E0%A6%A7%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%81%E0%A7%9C%E0%A6%BF+%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%B2%E0%A7%9F/data=!4m7!3m6!1s0x39e4891a3e9d7b35:0xd0425a0267e78cc0!8m2!3d26.3369345!4d88.5575128!16s%2Fg%2F11rxylxtrh!19sChIJNXudPhqJ5DkRwIznZwJaQtA?authuser=0&hl=en&rclk=1
"Shaheed Police Smrity School And College, Sadar Panchagarh",Panchagarh,,"https://www.google.com/maps/place/Shaheed+Police+Smrity+School+And+College,+Sadar+Panchagarh/data=!4m7!3m6!1s0x39e48bfcb3dc2d47:0xc0a780609b930511!8m2!3d26.32922!4d88.552618!16s%2Fg%2F11bztdy5l2!19sChIJRy3cs_yL5DkREQWTm2CAp8A?authuser=0&hl=en&rclk=1"
IT Learning Center,Thakurgaon,+8801761774014,https://www.google.com/maps/place/IT+Learning+Center/data=!4m7!3m6!1s0x39e4ea868e298925:0x33e05204809dd4df!8m2!3d26.0293917!4d88.4671403!16s%2Fg%2F11c5qlx3tn!19sChIJJYkpjobq5DkR39SdgARS4DM?authuser=0&hl=en&rclk=1
Success Coaching Centre,Thakurgaon,+8801722609615,https://www.google.com/maps/place/Success+Coaching+Centre/data=!4m7!3m6!1s0x39e4ea7db97c8a8b:0x9fda1b6d5c8bcdbb!8m2!3d26.0406933!4d88.4387401!16s%2Fg%2F11dxdxk27b!19sChIJi4p8uX3q5DkRu82LXG0b2p8?authuser=0&hl=en&rclk=1
বেস্ট কোচিং সেন্টার,Thakurgaon,+8801783267781,https://www.google.com/maps/place/%E0%A6%AC%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F+%E0%A6%95%E0%A7%8B%E0%A6%9A%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39e4eb2a2e7fbaf9:0x8530c776b52a5ce3!8m2!3d26.0464497!4d88.4253145!16s%2Fg%2F11pdjzqg9y!19sChIJ-bp_Lirr5DkR41wqtXbHMIU?authuser=0&hl=en&rclk=1
Success Coaching (Asrompara Branch) সাকসেস কোচিং ( আশ্রমপাড়া শাখা),Thakurgaon,+8801723742235,https://www.google.com/maps/place/Success+Coaching+%28Asrompara+Branch%29+%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%B8%E0%A7%87%E0%A6%B8+%E0%A6%95%E0%A7%8B%E0%A6%9A%E0%A6%BF%E0%A6%82+%28+%E0%A6%86%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%AA%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BE+%E0%A6%B6%E0%A6%BE%E0%A6%96%E0%A6%BE%29/data=!4m7!3m6!1s0x39e4c1524102eebb:0xa6d3b5d0dd2732bd!8m2!3d26.0306156!4d88.4614581!16s%2Fg%2F11kpt7mv2r!19sChIJu-4CQVLB5DkRvTIn3dC106Y?authuser=0&hl=en&rclk=1
Future IT & Language Training Institute,Thakurgaon,,https://www.google.com/maps/place/Future+IT+%26+Language+Training+Institute/data=!4m7!3m6!1s0x39e4c100363a3765:0x7afef9ea2d5f921!8m2!3d26.030532!4d88.4640709!16s%2Fg%2F11vylx265s!19sChIJZTc6NgDB5DkRIfnVop7vrwc?authuser=0&hl=en&rclk=1
Smart English Learning Point,Thakurgaon,+8801763114049,https://www.google.com/maps/place/Smart+English+Learning+Point/data=!4m7!3m6!1s0x39e4c1b82a4c1383:0xfe37d3bf8491370c!8m2!3d26.0294901!4d88.4687211!16s%2Fg%2F11smglh3tj!19sChIJgxNMKrjB5DkRDDeRhL_TN_4?authuser=0&hl=en&rclk=1
হিমেল এন্টারপ্রাইজ,Thakurgaon,+8801610362534,https://www.google.com/maps/place/%E0%A6%B9%E0%A6%BF%E0%A6%AE%E0%A7%87%E0%A6%B2+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%9C/data=!4m7!3m6!1s0x39e4955659b568a7:0x413c6bedb456b2f4!8m2!3d26.0361408!4d88.4859641!16s%2Fg%2F11cm4bd408!19sChIJp2i1WVaV5DkR9LJWtO1rPEE?authuser=0&hl=en&rclk=1
"Goal para, Panchagarh Road, Thakurgaon.",Thakurgaon,+8801723412476,"https://www.google.com/maps/place/Goal+para,+Panchagarh+Road,+Thakurgaon./data=!4m7!3m6!1s0x39e495acbd8434b9:0xcceaf0e3b40bf7fd!8m2!3d26.0361408!4d88.4859641!16s%2Fg%2F11y5fw2khp!19sChIJuTSEvayV5DkR_fcLtOPw6sw?authuser=0&hl=en&rclk=1"
Technical Training Center Jame Mosque,Thakurgaon,,https://www.google.com/maps/place/Technical+Training+Center+Jame+Mosque/data=!4m7!3m6!1s0x39e4955650eed29f:0xe74478a73e5d487a!8m2!3d26.035867!4d88.4862434!16s%2Fg%2F11cm4bd086!19sChIJn9LuUFaV5DkRekhdPqd4ROc?authuser=0&hl=en&rclk=1
Lokayan Life Diversity Museum,Thakurgaon,,https://www.google.com/maps/place/Lokayan+Life+Diversity+Museum/data=!4m7!3m6!1s0x39e4eb4bec979f11:0xae6c9f620292204b!8m2!3d26.0366007!4d88.4559513!16s%2Fg%2F11hbg9fdjc!19sChIJEZ-X7Evr5DkRSyCSAmKfbK4?authuser=0&hl=en&rclk=1
Thakurgaon Govt. College,Thakurgaon,+8801784640105,https://www.google.com/maps/place/Thakurgaon+Govt.+College/data=!4m7!3m6!1s0x39e4eb00526b63b5:0x954a13b4a1e0d0d1!8m2!3d26.0395113!4d88.4532305!16s%2Fg%2F11c1x3t3vs!19sChIJtWNrUgDr5DkR0dDgobQTSpU?authuser=0&hl=en&rclk=1
Thakurgaon Government Girls High School,Thakurgaon,+8801309129082,https://www.google.com/maps/place/Thakurgaon+Government+Girls+High+School/data=!4m7!3m6!1s0x39e4c01ed04770f7:0x4663aec50c7dfe17!8m2!3d26.0278977!4d88.4626431!16s%2Fg%2F11fz0xv3jd!19sChIJ93BH0B7A5DkRF_59DMWuY0Y?authuser=0&hl=en&rclk=1
Thakurgaon Government Boys High School,Thakurgaon,+8801783617125,https://www.google.com/maps/place/Thakurgaon+Government+Boys+High+School/data=!4m7!3m6!1s0x39e4c01dec51ed33:0x7ab7cd1f21ce619d!8m2!3d26.0322706!4d88.4659199!16s%2Fg%2F11c67wcwp4!19sChIJM-1R7B3A5DkRnWHOIR_Nt3o?authuser=0&hl=en&rclk=1
"R.K. Estate High School, Thakurgaon",Thakurgaon,+8801776909988,"https://www.google.com/maps/place/R.K.+Estate+High+School,+Thakurgaon/data=!4m7!3m6!1s0x39e4bff954273925:0xd58ad8db04bfa44f!8m2!3d26.0272031!4d88.4837741!16s%2Fg%2F11c5rv9nrs!19sChIJJTknVPm_5DkRT6S_BNvYitU?authuser=0&hl=en&rclk=1"
District Education Office,Thakurgaon,,https://www.google.com/maps/place/District+Education+Office/data=!4m7!3m6!1s0x39e4c01df59aaaab:0xefa008b74c11294a!8m2!3d26.0333591!4d88.4654499!16s%2Fg%2F11txmz6ghp!19sChIJq6qa9R3A5DkRSikRTLcIoO8?authuser=0&hl=en&rclk=1
Thakurgaon DC Office,Thakurgaon,056152011,https://www.google.com/maps/place/Thakurgaon+DC+Office/data=!4m7!3m6!1s0x39e4eaa077c284f7:0x35937ea66d58a984!8m2!3d26.0332756!4d88.4617767!16s%2Fg%2F1tczyy8m!19sChIJ94TCd6Dq5DkRhKlYbaZ-kzU?authuser=0&hl=en&rclk=1
"Shaheed Mohammad Ali Stadium, Thakurgaon",Thakurgaon,,"https://www.google.com/maps/place/Shaheed+Mohammad+Ali+Stadium,+Thakurgaon/data=!4m7!3m6!1s0x39e4c006bf072799:0xd4e98a3da8295d9c!8m2!3d26.0263763!4d88.4750009!16s%2Fm%2F0w338hh!19sChIJmScHvwbA5DkRnF0pqD2K6dQ?authuser=0&hl=en&rclk=1"
Thakurgaon Road,Thakurgaon,,https://www.google.com/maps/place/Thakurgaon+Road/data=!4m7!3m6!1s0x39e4ea716e9a3af5:0x5a160b6fe568c2b9!8m2!3d26.0407615!4d88.4266253!16s%2Fg%2F1td74_bv!19sChIJ9TqabnHq5DkRucJo5W8LFlo?authuser=0&hl=en&rclk=1
District Primary Education Office,Thakurgaon,,https://www.google.com/maps/place/District+Primary+Education+Office/data=!4m7!3m6!1s0x39e4c01d6edecbbb:0x93086e90ea166b17!8m2!3d26.0323734!4d88.4682235!16s%2Fg%2F11c1n8l7kw!19sChIJu8vebh3A5DkRF2sW6pBuCJM?authuser=0&hl=en&rclk=1
THERAPY LAB,Thakurgaon,+8801762030500,https://www.google.com/maps/place/THERAPY+LAB/data=!4m7!3m6!1s0x39e4c1a2309a1af5:0xdf72d6230f08949b!8m2!3d26.0138027!4d88.4749727!16s%2Fg%2F11vl0lk9p2!19sChIJ9RqaMKLB5DkRm5QIDyPWct8?authuser=0&hl=en&rclk=1
"Technical Training Center, JOYPURHAT",Joypurhat,+8801404413196,"https://www.google.com/maps/place/Technical+Training+Center,+JOYPURHAT/data=!4m7!3m6!1s0x39fc927ff37c597b:0x2b04d5fcbcb9748!8m2!3d25.0910398!4d89.0548844!16s%2Fg%2F11dxnlhzz6!19sChIJe1l883-S_DkRSJfLy19NsAI?authuser=0&hl=en&rclk=1"
BCS Academy (বিসিএস একাডেমি),Joypurhat,+8801767266299,https://www.google.com/maps/place/BCS+Academy+%28%E0%A6%AC%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%8F%E0%A6%B8+%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%A1%E0%A7%87%E0%A6%AE%E0%A6%BF%29/data=!4m7!3m6!1s0x39fc9205f4caba5f:0xaacdfd43410600ee!8m2!3d25.0976996!4d89.0267781!16s%2Fg%2F11g8pyjbkb!19sChIJX7rK9AWS_DkR7gAGQUP9zao?authuser=0&hl=en&rclk=1
Udvash Joypurhat Branch,Joypurhat,+8801313036338,https://www.google.com/maps/place/Udvash+Joypurhat+Branch/data=!4m7!3m6!1s0x39fc93b81f50a073:0xea076fb9e7b264bc!8m2!3d25.0961576!4d89.0307965!16s%2Fg%2F11h7shly8w!19sChIJc6BQH7iT_DkRvGSy57lvB-o?authuser=0&hl=en&rclk=1
Reza Maths,Joypurhat,,https://www.google.com/maps/place/Reza+Maths/data=!4m7!3m6!1s0x39fc9339cc3b5ff1:0xc24bc073a944ed27!8m2!3d25.0989725!4d89.0270611!16s%2Fg%2F11qp9kbcml!19sChIJ8V87zDmT_DkRJ-1EqXPAS8I?authuser=0&hl=en&rclk=1
সাইদ কম্পিউটার জয়পুরহাট,Joypurhat,+8801712131380,https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%A6+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%9C%E0%A7%9F%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%9F/data=!4m7!3m6!1s0x39fc933059db07f5:0xf46bbb6b7ac21b59!8m2!3d25.0986619!4d89.0264969!16s%2Fg%2F11qpthsv2g!19sChIJ9QfbWTCT_DkRWRvCemu7a_Q?authuser=0&hl=en&rclk=1
TTC Joypurhat,Joypurhat,+8801963653325,https://www.google.com/maps/place/TTC+Joypurhat/data=!4m7!3m6!1s0x39fc937be3e7c145:0x31dab3382ab2e48f!8m2!3d25.0932333!4d89.0472534!16s%2Fg%2F11v0tn5xv7!19sChIJRcHn43uT_DkRj-SyKjiz2jE?authuser=0&hl=en&rclk=1
home,Joypurhat,+8801712327254,https://www.google.com/maps/place/home/data=!4m7!3m6!1s0x39fc93b90ad857bf:0xfcff578728110d7a!8m2!3d25.1003003!4d89.0331755!16s%2Fg%2F11rtrq8q5g!19sChIJv1fYCrmT_DkReg0RKIdX__w?authuser=0&hl=en&rclk=1
Joypurhat Girls Cadet College,Joypurhat,+8801712450512,https://www.google.com/maps/place/Joypurhat+Girls+Cadet+College/data=!4m7!3m6!1s0x39fc91e4933cca4f:0xb8291296aa3362!8m2!3d25.0981533!4d89.0071774!16zL20vMGNtdng3!19sChIJT8o8k-SR_DkRYjOqlhIpuAA?authuser=0&hl=en&rclk=1
"জেলা প্রাথমিক শিক্ষা অফিস, জয়পুরহাট",Joypurhat,+8801912807806,"https://www.google.com/maps/place/%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE+%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A5%E0%A6%AE%E0%A6%BF%E0%A6%95+%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE+%E0%A6%85%E0%A6%AB%E0%A6%BF%E0%A6%B8,+%E0%A6%9C%E0%A7%9F%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%9F/data=!4m7!3m6!1s0x39fc93a2922ac6b9:0x5c0310ca48d3f53a!8m2!3d25.0958239!4d89.0390604!16s%2Fg%2F11jgwk53ln!19sChIJucYqkqKT_DkROvXTSMoQA1w?authuser=0&hl=en&rclk=1"
RL Square,Noakhali,,https://www.google.com/maps/place/RL+Square/data=!4m7!3m6!1s0x3755c791dfcbf889:0xaa6e335dbc4d72f8!8m2!3d23.7747393!4d90.425443!16s%2Fg%2F1pzr50h4v!19sChIJifjL35HHVTcR-HJNvF0zbqo?authuser=0&hl=en&rclk=1
BDIT Institute,Brahmanbaria,+8801616113114,https://www.google.com/maps/place/BDIT+Institute/data=!4m7!3m6!1s0x3754052f8310a7a9:0x99595fbc8a4b46e7!8m2!3d23.9694137!4d91.1099055!16s%2Fg%2F11h_9_v3d7!19sChIJqacQgy8FVDcR50ZLirxfWZk?authuser=0&hl=en&rclk=1
"ইডেন ময়মনসিংহ ফিজিওথেরাপি সেন্টার,mymenshingh physiotherapy centre.",Mymensingh,+8801751456815,"https://www.google.com/maps/place/%E0%A6%87%E0%A6%A1%E0%A7%87%E0%A6%A8+%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%B9+%E0%A6%AB%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%93%E0%A6%A5%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A6%BF+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0,mymenshingh+physiotherapy+centre./data=!4m7!3m6!1s0x37564f46ab7400d3:0x83a6e04fc1468e91!8m2!3d24.7450003!4d90.4084468!16s%2Fg%2F11j8m_w5j2!19sChIJ0wB0q0ZPVjcRkY5GwU_gpoM?authuser=0&hl=en&rclk=1"
"TTC, Mymensing",Mymensingh,,"https://www.google.com/maps/place/TTC,+Mymensing/data=!4m7!3m6!1s0x37564f1eb01d5f83:0xa839a66fa2c95e17!8m2!3d24.7357557!4d90.406649!16s%2Fg%2F11y20_x23m!19sChIJg18dsB5PVjcRF17Jom-mOag?authuser=0&hl=en&rclk=1"
সিদ্দিক স্যারের বেসিক বাংলা,Mymensingh,+8801703355131,https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%95+%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0+%E0%A6%AC%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%95+%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE/data=!4m7!3m6!1s0x37564f1c4446fff3:0x10136635a961d91e!8m2!3d24.7572806!4d90.3999644!16s%2Fg%2F11h1vbzmx2!19sChIJ8_9GRBxPVjcRHtlhqTVmExA?authuser=0&hl=en&rclk=1
Language Activist M.A.Matin (Public) Library,Mymensingh,,https://www.google.com/maps/place/Language+Activist+M.A.Matin+%28Public%29+Library/data=!4m7!3m6!1s0x37564ee65546b257:0x66d08ca48658070e!8m2!3d24.7702398!4d90.3960821!16s%2Fg%2F11f30kd48z!19sChIJV7JGVeZOVjcRDgdYhqSM0GY?authuser=0&hl=en&rclk=1
Circuit House Field,Mymensingh,+8801757657810,https://www.google.com/maps/place/Circuit+House+Field/data=!4m7!3m6!1s0x37564ee3c22397b5:0x5c3b6f63a3133314!8m2!3d24.7660763!4d90.3992652!16s%2Fg%2F1tvw391d!19sChIJtZcjwuNOVjcRFDMTo2NvO1w?authuser=0&hl=en&rclk=1
Mymensingh Helpline,Mymensingh,+8801917110637,https://www.google.com/maps/place/Mymensingh+Helpline/data=!4m7!3m6!1s0x37564f99ca9d0349:0x53e6c7b80b4c988f!8m2!3d24.7576191!4d90.4057606!16s%2Fg%2F11fqt0ls90!19sChIJSQOdyplPVjcRj5hMC7jH5lM?authuser=0&hl=en&rclk=1
Nihongo & Culture Academy,Cumilla,+8801623774570,https://www.google.com/maps/place/Nihongo+%26+Culture+Academy/data=!4m7!3m6!1s0x37547f0bbb5fa677:0xa76de5eb963f8481!8m2!3d23.4601544!4d91.1804893!16s%2Fg%2F11zcg2nsd9!19sChIJd6Zfuwt_VDcRgYQ_luvlbac?authuser=0&hl=en&rclk=1
Banglish,Rangpur,+8801786651678,https://www.google.com/maps/place/Banglish/data=!4m7!3m6!1s0x3755c785158fae7b:0x6e4fe9dd401eb274!8m2!3d23.7731167!4d90.4205744!16s%2Fg%2F11hzzwxb_r!19sChIJe66PFYXHVTcRdLIeQN3pT24?authuser=0&hl=en&rclk=1
Math Eshkul-ম্যাথ ইশকুল,Rangpur,+8801701078098,https://www.google.com/maps/place/Math+Eshkul-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A5+%E0%A6%87%E0%A6%B6%E0%A6%95%E0%A7%81%E0%A6%B2/data=!4m7!3m6!1s0x39e3310038053c8f:0x1f5aa5e7975984f0!8m2!3d25.7562339!4d89.2409914!16s%2Fg%2F11lndys67f!19sChIJjzwFOAAx4zkR8IRZl-elWh8?authuser=0&hl=en&rclk=1
Oracle BCS Coaching Center,Dinajpur,+8801713239825,https://www.google.com/maps/place/Oracle+BCS+Coaching+Center/data=!4m7!3m6!1s0x39fb52a558f36105:0x6a45901fc1688b08!8m2!3d25.6446026!4d88.642601!16s%2Fg%2F11gbwt7f7j!19sChIJBWHzWKVS-zkRCItowR-QRWo?authuser=0&hl=en&rclk=1
বাইনারি কোচিং সেন্টার,Dinajpur,+8801322749121,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A6%BF+%E0%A6%95%E0%A7%8B%E0%A6%9A%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39fb4df27ef9b801:0xfc0733b9c3b74dac!8m2!3d25.6289986!4d88.6287756!16s%2Fg%2F11sx3sbpx5!19sChIJAbj5fvJN-zkRrE23w7kzB_w?authuser=0&hl=en&rclk=1
Progress Coaching Center,Dinajpur,+8801922276651,https://www.google.com/maps/place/Progress+Coaching+Center/data=!4m7!3m6!1s0x39fb52827170180d:0xb7f974eb90746bae!8m2!3d25.6169467!4d88.6342132!16s%2Fg%2F11hbvywp4f!19sChIJDRhwcYJS-zkRrmt0kOt0-bc?authuser=0&hl=en&rclk=1
UCC NAOGAON,Naogaon,,https://www.google.com/maps/place/UCC+NAOGAON/data=!4m7!3m6!1s0x39fc7d182407b4f5:0x7e625308e5236fb8!8m2!3d24.8258263!4d88.9384322!16s%2Fg%2F11v508l2vf!19sChIJ9bQHJBh9_DkRuG8j5QhTYn4?authuser=0&hl=en&rclk=1
UDVASH- UNMESH NAOGAON BRANCH,Naogaon,+8801713236756,https://www.google.com/maps/place/UDVASH-+UNMESH+NAOGAON+BRANCH/data=!4m7!3m6!1s0x39fc63b7acf96ea9:0xb964aa5d79ee9722!8m2!3d24.8168651!4d88.9446996!16s%2Fg%2F11jjkfy220!19sChIJqW75rLdj_DkRIpfueV2qZLk?authuser=0&hl=en&rclk=1
Sabuj's English Learning Centre,Naogaon,+8801517002003,https://www.google.com/maps/place/Sabuj%27s+English+Learning+Centre/data=!4m7!3m6!1s0x39fc6312f79464cb:0x3198fd2ed7fa1448!8m2!3d24.810652!4d88.9432409!16s%2Fg%2F11jfsl3nnn!19sChIJy2SU9xJj_DkRSBT61y79mDE?authuser=0&hl=en&rclk=1
"English Academy, Naogaon",Naogaon,+8801590084038,"https://www.google.com/maps/place/English+Academy,+Naogaon/data=!4m7!3m6!1s0x39fc6367959221e7:0x5a8531eeab584260!8m2!3d24.8136695!4d88.9441174!16s%2Fg%2F11sr6r2kc9!19sChIJ5yGSlWdj_DkRYEJYq-4xhVo?authuser=0&hl=en&rclk=1"
"English Grammar Cafe, Naogaon",Naogaon,,"https://www.google.com/maps/place/English+Grammar+Cafe,+Naogaon/data=!4m7!3m6!1s0x39fc7d50a2117353:0x6db24dbdc8b4849d!8m2!3d24.8143222!4d88.9401082!16s%2Fg%2F11t29ng1pw!19sChIJU3MRolB9_DkRnYS0yL1Nsm0?authuser=0&hl=en&rclk=1"
